,Composition,delta_S,d_param,price,FT,density,hardness,uts1200C
1989,Ta0.19Nb0.16Mo0.35W0.3,-1.3373815483681617,2.0077918,97.601,18.37035568259328,13.596845171351768,5.2467966,0.8823793
1990,Ta0.19V0.13Cr0.27Mo0.41,-1.2998428623065328,1.4639671,128.309,16.341961933973653,10.039398046513536,8.288724,0.8523359
1991,Hf0.27Zr0.12Ta0.1Ti0.37V0.15,-1.490651468909144,3.7932196,337.3574257425743,6.481330726277157,8.543221646175907,2.9048624,0.7367698
1992,Zr0.08Ta0.35Ti0.03Mo0.3W0.24,-1.378392538690213,2.227989,133.02100000000002,16.908976371058902,13.903107467280892,5.4139557,0.6777941
1993,Hf0.07Zr0.35Ta0.07Ti0.48Cr0.03,-1.197236089703222,3.8286276,103.723,5.8363689453751615,6.764015916043992,3.2058012,0.52759767
1994,Hf0.38V0.2Cr0.14Mo0.28,-1.3212557015860733,2.3916905,431.544,12.48125335180011,10.120744688475966,6.1960287,0.9539995
1995,Hf0.29Ta0.07Nb0.18Cr0.24Mo0.1W0.12,-1.6809935418793605,2.051755,308.75,13.47679972362468,11.541004074413912,6.372575,0.70571554
1996,Ti0.01Nb0.26Cr0.17Mo0.26W0.3,-1.4089545032287172,1.5833118,44.987,18.083944350123783,11.73665669618048,6.967179300000001,0.7871089
1997,Hf0.12Zr0.37Cr0.16Mo0.31W0.04,-1.4073397569416122,2.122088,137.07399999999998,12.82396693390974,9.016515369746914,4.1322265,0.7887305
1998,Hf0.17Zr0.28Ti0.06V0.16Mo0.32,-1.4842997001816358,2.7896774,240.9313131313132,10.73333720590073,8.618275952924499,5.804661299999999,0.8591824
1999,Hf0.08V0.41Mo0.46W0.05,-1.0746033772982495,2.220877,250.061,14.595564211301712,9.166590024509548,7.0284320000000005,0.81154794
2000,Zr0.07Ta0.01Nb0.24V0.16Cr0.23Mo0.3,-1.5671381784098777,1.6970384,101.04257425742573,13.433780218559734,8.266888360390555,7.412224,0.6874328000000001
2001,Hf0.05Ti0.35Cr0.45W0.15,-1.161120818283116,1.6197464,58.62000000000001,13.985729337572884,8.446023727559957,6.250616,0.50823677
2002,Hf0.18Zr0.24Nb0.08Cr0.23W0.26,-1.5414945555397177,2.029605,191.00202020202028,13.77416313912761,11.321034830467838,6.400576999999999,0.33605403
2003,Hf0.25Ta0.29Ti0.12Mo0.35,-1.3274265214389898,2.7623827,327.6425742574258,12.834414065632409,11.987448212442446,7.9129105,1.073273
2004,Hf0.11Zr0.27Ta0.4Mo0.22,-1.2959446307746978,2.8204513,242.639,11.015768255773024,11.95554136352582,5.9291186,0.51605976
2005,Hf0.13Zr0.57Cr0.09Mo0.22,-1.1354596970131898,2.684723,146.35148514851485,9.519503647072543,8.186310380882295,4.1711087,0.54223996
2006,Zr0.38Cr0.13Mo0.16W0.33,-1.2919823379797617,1.9492537,33.385,15.81814361343435,11.226949743476505,5.0195084,0.3896907
2007,Hf0.19Ti0.34Mo0.43W0.04,-1.1739963773839457,2.7396147,193.633,13.221177612331273,9.1188213239819,6.43808,1.3831742
2008,Hf0.08Zr0.08Ti0.33Nb0.05Mo0.37W0.1,-1.5178937132957877,2.6492698,100.47128712871287,13.300192249624676,8.995025860289893,5.090051,1.1906089
2009,Zr0.25Ti0.27Nb0.13V0.29Cr0.05,-1.474092471302209,3.3003902,137.05252525252527,6.525973068308336,6.206468439214192,4.925439,0.3107222
2010,Hf0.19Ta0.27V0.35Mo0.18,-1.3451603863228134,2.837999,401.220202020202,10.818530228437414,11.048130908155134,7.432296000000001,0.5516376999999999
2011,Hf0.1Zr0.22Ta0.22Ti0.18Cr0.29,-1.5641219919535214,2.3243246,169.9346534653465,10.144759894892797,9.249267228356654,4.95004,0.2964001
2012,Zr0.02Ti0.33Nb0.3V0.05Mo0.3,-1.3162694224739555,2.7608874,61.563,10.75481069146134,7.476742666374707,3.7267773,1.012176
2013,Ti0.11Nb0.31Cr0.25W0.33,-1.3182992210888866,1.7029877,41.822,15.713580846484804,11.182213495570927,7.085628,0.4066862
2014,Hf0.47Ta0.03Cr0.22W0.28,-1.149595841936434,2.2576416,444.312,14.663479134322946,13.613119655522947,6.7205243,0.6789299
2015,Ti0.28V0.3Cr0.18Mo0.24,-1.368793872935571,2.2163224,130.09199999999998,12.014826529711064,6.910091827734313,6.5355544000000005,0.6856025
2016,Hf0.37Zr0.2Ta0.17W0.26,-1.341232735223788,2.9780502,402.638,12.004222595259549,13.86235306054379,6.3217335,0.5075360999999999
2017,Hf0.22Ta0.04Nb0.14Cr0.32Mo0.02W0.26,-1.5302175132656337,1.6853099,235.452,15.639215871302069,12.217798977187464,7.8356686,0.49576893
2018,Hf0.16Ta0.34Nb0.01V0.09Cr0.01Mo0.39,-1.33605415810941,2.4580543,301.319,14.014275303470578,12.309576610155306,8.024271,0.9768226
2019,Hf0.06Zr0.36Nb0.2Cr0.16Mo0.21,-1.4794357359392456,2.2202203,95.35454545454546,10.751421033461714,8.171624911925116,5.852053,0.5949809
2020,Hf0.19Ti0.18Mo0.46W0.17,-1.2826385526506177,2.3745735,197.553,16.269479767277286,11.127761318648322,6.927148299999999,1.3688008
2021,Hf0.2Zr0.27Ta0.04Ti0.27Nb0.23,-1.4957080813863364,3.7076476,223.11287128712868,5.9594809994126665,8.138124329980577,3.6431205,0.634646
2022,Hf0.21Zr0.43Ta0.01Nb0.36,-1.104489308333622,3.4932446,236.5237623762376,5.813107362262299,8.659145328558445,4.831286,0.41723347
2023,Hf0.32Ti0.14Nb0.22V0.33,-1.3388415377831555,3.470006,431.2079207920792,6.849645539835651,8.71175515588848,5.49051,0.5604617
2024,Zr0.16Ta0.38Nb0.06Cr0.34Mo0.05,-1.3462815057289357,1.7557142,136.19494949494944,12.383473474030788,10.914742139966776,7.264192599999999,0.12411845
2025,Ti0.33Nb0.35V0.09Mo0.23,-1.288036987558894,2.8644037,77.694,9.825928942616429,7.320714977542423,3.2308352000000005,0.9093795
2026,Hf0.23Zr0.25Ti0.07Nb0.2Mo0.14W0.1,-1.6981491576572452,2.9447687,245.8161616161616,10.113456559049467,10.037951960734135,4.9374866,0.7466048000000001
2027,Zr0.4Ti0.22Nb0.28V0.02Cr0.04W0.04,-1.39180530925384,3.2364337,50.87000000000001,6.782896774563707,7.1254462965718615,4.0246286,0.36858
2028,Hf0.23Ta0.24Ti0.06Nb0.13Cr0.24Mo0.1,-1.6873331838342849,2.2251275,299.97599999999994,11.846462581541624,11.134644988840035,6.263375,0.6431778
2029,Hf0.21Zr0.35Ta0.31Ti0.13,-1.3234692026844828,3.5534692,300.22600000000006,7.057206385114187,10.719906637266906,4.796946,0.32994378
2030,Ta0.07V0.18Mo0.46W0.29,-1.2109987260518489,1.894761,119.823,19.244403774678844,12.324474337344814,4.6727915,0.99076164
2031,Ti0.09Nb0.28V0.02Cr0.09Mo0.22W0.31,-1.5642758843379718,1.9339209,52.8039603960396,16.733147872109818,11.475585060181238,6.201386,0.76363987
2032,Hf0.14Zr0.43Ti0.14Nb0.12W0.17,-1.4690830174834704,3.1649423,159.864,8.82433986712491,9.478205235275892,4.2620792000000005,0.37210885
2033,Hf0.22Ta0.47Ti0.04V0.09Cr0.14Mo0.03,-1.4138913903744186,2.6668317,386.138383838384,10.89072860602004,12.839617044943935,5.7747307,0.44648194
2034,Ta0.18Ti0.11V0.23Cr0.26W0.22,-1.5728366802708416,1.8521383,156.20699999999997,14.55733177002812,10.979661794075971,6.760441999999999,0.21734819
2035,Zr0.17Ta0.41Ti0.38W0.03,-1.1396665589338175,3.408661,141.14343434343436,8.238568642097306,10.235731983242628,3.070879,0.30070275
2036,Hf0.08Zr0.3Nb0.06V0.3Cr0.17Mo0.09,-1.6111943850529116,2.40884,208.973,9.355388961035075,7.552091303106549,6.780207000000001,0.24494094
2037,Zr0.32Ta0.29Nb0.35Cr0.02Mo0.01,-1.2153324394037268,2.9996068,134.2434343434343,7.657973806646751,10.116985884476676,4.880051,0.20823607
2038,Ta0.22Nb0.16V0.31Mo0.14W0.16,-1.5578566937361196,2.4261272,215.0989898989899,13.156271767505515,11.422889902924735,5.423280999999999,0.38190904
2039,Hf0.02Ta0.11Nb0.25V0.26Cr0.11Mo0.25,-1.6072272700415653,2.1308436,184.879,12.220007566513312,9.12076473565582,6.5837307,0.58915496
2040,Hf0.1Ta0.18Ti0.13V0.15Mo0.35W0.1,-1.6864151846712274,2.4790528,220.7881188118812,14.343816755398034,11.0781109157909,7.181874799999999,0.95722246
2041,Ti0.09Nb0.06Mo0.42W0.42,-1.114220224656238,1.8797984,38.239393939393935,20.675205823715576,13.139789365392456,5.0098333,1.1736183
2042,Hf0.37Zr0.25Ta0.14Nb0.24,-1.332210656663035,3.4893463,406.499,6.845355045102968,10.821963694408629,3.0272362,0.59168535
2043,Zr0.12Ta0.24Ti0.16Nb0.32W0.17,-1.556004217646071,2.8335454,113.46237623762372,10.677447913292657,11.22236738992321,3.6488154,0.39416957
2044,Hf0.09Ti0.42V0.15Cr0.26Mo0.07,-1.4020206920041471,2.4470136,150.41919191919192,10.28043160791344,6.768097095171263,3.6246295,0.7002634
2045,Hf0.24Zr0.09Nb0.16V0.24W0.27,-1.5484639860812843,2.7586727,334.966,11.985150861510608,11.686318286162644,6.8198743,0.423039
2046,Hf0.33V0.07Mo0.24W0.36,-1.2623092431425744,2.3981864,346.2820000000001,17.02866689276776,13.969063076994953,7.1016345,0.95711535
2047,Ti0.08V0.29Cr0.21Mo0.43,-1.2516850121473573,1.679707,130.49801980198018,15.139261573700448,7.968724406026378,7.196427000000001,0.83382595
2048,Hf0.19Ta0.15Ti0.19Nb0.09Mo0.26W0.12,-1.7370317339191073,2.7136748,242.389,13.24658101603977,11.45433435389402,5.887736299999999,0.9886216999999998
2049,Zr0.1Ta0.06Ti0.29Nb0.32Cr0.23,-1.4606911592793093,2.434978,55.377,8.971302250463019,7.368615729621053,3.174342,0.49901247
2050,Hf0.05Nb0.39Cr0.52W0.03,-0.9622524441935578,1.1277773,85.18282828282828,12.578193936939108,8.467223402378488,7.470445599999999,0.34057218
2051,Zr0.22Nb0.55Mo0.06W0.18,-1.1393868116562909,2.555702,63.36831683168317,10.665913434984695,9.930418262128438,4.968443,0.45193413
2052,Hf0.25Zr0.23Cr0.29W0.23,-1.3816080997475548,1.9645181,244.378,13.770635348273466,11.27945388270614,5.686497,0.376328
2053,Ta0.13Nb0.25V0.15Cr0.18Mo0.23W0.06,-1.7118641288970124,1.8437269,132.743,13.846508607816476,9.943644053178184,7.314479400000001,0.60758805
2054,Ti0.18Nb0.22V0.14Mo0.24W0.22,-1.5926436446594796,2.373298,92.228,14.402808382788685,10.089617732282422,4.974835,0.81087685
2055,Zr0.14Ta0.13V0.13Cr0.24Mo0.36,-1.5160155897742489,1.6561126,112.496,14.757278936663456,9.23684797243441,7.2449307,0.73656565
2056,Hf0.28Zr0.09Nb0.09Cr0.32W0.22,-1.4875876705837732,1.8471531,273.817,14.235918640499472,11.564218254027296,7.1610947,0.47953996
2057,Zr0.25Ta0.29Nb0.14V0.14W0.17,-1.5573014164332537,2.7528067,173.37373737373738,10.877855372273958,11.743175863131436,4.780286299999999,0.15697244
2058,Ta0.32Nb0.1V0.1Cr0.44W0.04,-1.3151224651245392,1.4009558,152.44799999999995,13.469673952223388,10.751677428626806,8.446536,0.14735714
2059,Hf0.23Zr0.38Ta0.22Nb0.16,-1.3320285384712849,3.4421475,306.4989898989898,6.82340418020093,10.55554671406568,5.3183355,0.3477966
2060,Zr0.42Ti0.13Nb0.2Cr0.23Mo0.01W0.02,-1.4137841637132562,2.3968565,37.12079207920792,8.648727201861774,7.112201834074334,4.4588327,0.24883258
2061,Hf0.31Zr0.27Ta0.33Nb0.01V0.06W0.02,-1.3755421917277064,3.386919,416.63899999999984,7.979098132538312,12.093483897993467,6.350839,0.4094572
2062,Zr0.07Ta0.18V0.4Mo0.05W0.29,-1.3700983893096716,2.4297378,227.2717171717172,14.044148100518784,11.991374313401383,5.3113394,0.09732312
2063,Hf0.05Cr0.48Mo0.27W0.21,-1.183347841247392,0.8617437,67.08118811881188,19.320315908563867,10.777009703069622,6.1023045,0.7902868000000001
2064,Hf0.27V0.42Cr0.31,-1.0809369590975124,2.1230836,407.614,10.302818545806751,8.522046852320319,7.0845976,0.19753543
2065,Hf0.24Zr0.34Ti0.16Cr0.13Mo0.13,-1.532973659836725,2.874962,236.921,9.114829844648698,8.372139026817102,1.5875957,0.69256175
2066,Zr0.42Ti0.29Nb0.1V0.18,-1.262256028032404,3.7495303,97.81313131313132,5.3720799919156645,6.078713858085266,4.812458,0.3503123
2067,Zr0.08Ta0.53V0.32Cr0.08,-1.1052210381006615,2.7015955,289.38613861386136,9.89525964487714,11.701038172889977,3.6032286,0.06267828
2068,Hf0.01V0.29Mo0.37W0.33,-1.1387672723297124,1.9548972,147.136,18.542003913275988,11.853858627445526,4.8882985,0.7513199
2069,Hf0.06Zr0.19Ti0.23V0.22Cr0.27Mo0.02,-1.5872376030980018,2.3480968,153.31313131313132,9.414691611442024,6.740974163809779,4.312593,0.3569947
2070,Ta0.17Ti0.12Nb0.06Cr0.16Mo0.21W0.27,-1.6989379882089577,1.8441551,79.83434343434344,17.3390052485972,12.33433066707244,6.4947777,0.6856414000000001
2071,Hf0.04Ti0.11Nb0.3V0.04Cr0.38W0.13,-1.4944127854260063,1.567137,86.52800000000002,13.153927454162384,9.08689350971684,7.402029,0.40333176
2072,Zr0.12Ta0.08V0.19Cr0.11Mo0.02W0.47,-1.4479301603548926,1.9307325,122.21111111111112,17.519251087335554,13.272796654792776,5.750881,0.19044775
2073,Zr0.36Ta0.13Ti0.21V0.16Mo0.14,-1.5292280180474722,3.1650805,123.58700000000002,8.265061510094428,7.825853635742687,5.848788,0.49047676
2074,Hf0.58Ti0.08Nb0.04W0.3,-1.007946927593339,3.0994349,536.95,12.412031395925007,14.015008139326556,6.464208,0.87750745
2075,Hf0.19Ti0.06V0.22Cr0.21Mo0.32,-1.5098066712361236,1.9792749,271.208,13.686081263591223,8.931003735197306,7.2910666,0.8695415999999999
2076,Hf0.18Zr0.28Ta0.13Nb0.24Mo0.12W0.05,-1.6770489773679529,2.9497895,240.069,9.423341748892357,10.477328422332205,5.78573,0.5886048
2077,Ta0.28Ti0.03Nb0.29V0.14Cr0.07W0.19,-1.5975536211612815,2.3757906,173.79999999999995,12.558668986568366,12.144024035974503,5.4231644,0.30581844
2078,Ta0.38Nb0.15V0.06Cr0.41,-1.186609799624284,1.5365981,158.35399999999996,12.642382180979045,10.928891414479892,7.808767299999999,0.15419447
2079,Hf0.02Zr0.07Ta0.43W0.47,-0.9821564075311804,2.3349013,173.07878787878792,17.55719717569408,16.77592663086505,4.575703599999999,0.06552529
2080,Hf0.05Ti0.11Nb0.21Cr0.21Mo0.18W0.24,-1.6992305508099113,1.7674961,81.927,16.109276132774585,10.808362092627084,6.791929,0.7400074999999999
2081,Hf0.34Ti0.22Nb0.01Mo0.09W0.34,-1.3294654775500123,2.838894,325.041,14.240615447295829,12.882977215385411,7.114521000000001,0.8964721999999999
2082,Hf0.14Zr0.08Ta0.18V0.31Cr0.11Mo0.19,-1.7073837025063,2.4272437,310.0306930693069,11.449765776354964,9.886897517349109,7.917278299999999,0.5034390999999999
2083,Zr0.08Nb0.48Cr0.08Mo0.1W0.26,-1.3369194448985402,2.0723004,57.99600000000001,14.036154271066897,11.037010072940616,6.0352807,0.5300914000000001
2084,Hf0.07Zr0.05Ta0.32Ti0.19V0.28W0.09,-1.5892382101856617,3.0914085,277.89500000000004,9.732634087427838,10.8228646212921,4.1377506,0.35700375
2085,Hf0.01Ta0.11Ti0.23Cr0.34W0.31,-1.3567394245566762,1.6387012,60.15,16.481795253482364,11.358494995745476,6.846888000000001,0.3654852
2086,Hf0.34Zr0.24Ta0.04V0.32W0.05,-1.3524638275127954,3.3985474,456.91818181818167,7.521879181566984,9.75154082113633,5.6062737,0.36550775
2087,Zr0.15Ti0.16Nb0.08V0.18Mo0.22W0.22,-1.7547192428909202,2.4675758,99.18118811881187,13.663928878246963,9.743853524778723,5.0489273,0.6719539000000001
2088,Hf0.07Zr0.22Nb0.22V0.07Cr0.19W0.23,-1.6920770099373603,2.0591776,126.849,12.823831812620844,10.378810871090607,5.9940677,0.27770364
2089,Hf0.29Ti0.21Cr0.26Mo0.23,-1.3749842119609246,2.1897154,277.90303030303033,12.737169072789907,9.125546175360334,5.2168913,1.0409495999999998
2090,Zr0.31Ta0.14Ti0.05Nb0.18Mo0.32,-1.4613918255126328,2.5831747,84.006,11.20427824046527,9.236171493590051,6.204052,0.7732215
2091,Hf0.38Zr0.24Ta0.32Cr0.04,-1.203563858948088,3.3398595,460.32653061224494,8.09671951442044,12.36965466634298,4.5406165000000005,0.46591684
2092,Zr0.56Cr0.06Mo0.04W0.34,-0.989053318208434,2.3837893,34.946,13.139081281067629,10.858006105213256,4.5076046,0.062416017
2093,Hf0.15Ta0.12Nb0.39W0.34,-1.2730222374881428,2.5019562,217.826,14.007104756046177,13.624927531790531,5.322241,0.5092135
2094,Hf0.21Ta0.28Nb0.26Cr0.04Mo0.06W0.15,-1.6165332385677196,2.634697,306.693,12.305413476872983,13.273753853648884,6.6510835,0.5904465
2095,Hf0.25Nb0.16V0.21Mo0.22W0.15,-1.585198750526715,2.5706563,337.03333333333336,13.086426572308673,11.09881927032858,7.460230999999999,0.81811404
2096,Hf0.01Zr0.16Ta0.25Ti0.18V0.28Cr0.11,-1.5937326730746078,2.8619883,205.9353535353536,8.639610971330171,8.761393701350213,4.9457,0.22803926
2097,Ta0.11Ti0.24V0.3Cr0.12Mo0.13W0.1,-1.6964188484541525,2.4003012,162.49900000000005,12.26120925900758,8.865705949835242,5.7304716,0.5021153
2098,Hf0.32Ti0.3V0.36W0.03,-1.1988019979491702,3.6110091,426.9,7.185120139197871,8.35335752408809,4.8023643,0.60591245
2099,Zr0.22Ta0.28Ti0.25Nb0.2Mo0.05,-1.5077862768506516,3.247602,117.57200000000002,7.897770830670602,9.34334213881976,3.704565,0.44412935
2100,Zr0.23Ta0.19Ti0.05V0.01Mo0.53,-1.1858882023383146,2.2781696,92.57524752475248,14.450185826049667,10.084027789178949,6.5689235,1.1539626
2101,Nb0.4V0.03Cr0.21Mo0.17W0.2,-1.4225693024200807,1.6492634,61.03069306930693,15.305337985964927,10.471227636849257,7.341402499999999,0.6154295
2102,Zr0.02Ta0.27Ti0.55Cr0.16,-1.0537838411194995,2.996207,92.92100000000002,9.06261555299356,8.278229853570535,4.0346045,0.528641
2103,Hf0.24Ti0.05Nb0.38Cr0.32,-1.2245954396310594,2.0435853,254.6676767676768,10.19616161026106,9.075736428969275,6.063478,0.58406436
2104,Hf0.35Ti0.08V0.08Cr0.11W0.38,-1.3820364970941754,2.4357815,361.184,15.190607277395143,13.464908057030428,7.410675500000001,0.63710153
2105,Zr0.16Ti0.19V0.35Cr0.24W0.06,-1.487502275429618,2.2697918,147.283,10.079062474632074,7.0246773652878485,6.0092287,0.15046912
2106,Zr0.05Ta0.19Ti0.44Nb0.16V0.17,-1.4210026832126867,3.4941661,143.9891089108911,7.036192910427163,7.797162319392116,2.913569,0.58603805
2107,Hf0.12Ti0.02Nb0.14V0.34Cr0.38,-1.3424050991906746,1.7350384,254.69,10.803951115559874,7.826833822052963,7.5232477,0.18774217
2108,Zr0.25Nb0.16V0.28Mo0.25W0.06,-1.5115952469928855,2.5182717,142.91400000000004,11.115718682646618,8.343933175252605,5.9010415,0.50544286
2109,Hf0.08Zr0.16Ti0.05Nb0.08W0.63,-1.138198570512582,2.2484007,107.608,18.311977077874857,14.841199110145435,5.182908,0.3304235
2110,Hf0.11Ta0.26Ti0.29Cr0.1Mo0.17W0.07,-1.669662327175775,2.6268685,193.741,12.459344608777624,10.810623716700436,5.45715,0.78057265
2111,Zr0.02Ta0.59Ti0.23V0.15,-1.0121372487836011,3.1999907,247.7404040404041,9.137644603215309,11.925532814805354,2.7530272,0.29979467
2112,Hf0.18Ti0.12Nb0.24Cr0.01Mo0.2W0.25,-1.6201161413808665,2.478286,200.887,14.48501293331008,11.721778959397998,6.093302700000001,0.89149773
2113,Hf0.17Ti0.07V0.24Cr0.28Mo0.12W0.13,-1.70597951234742,1.8640442,255.69504950495048,13.973799712641744,9.711548759438948,7.5334496,0.52411294
2114,Hf0.38Ta0.23V0.31W0.08,-1.2708324189035782,3.1911707,535.9340000000002,9.5548423225599,12.250349822559905,7.8244867,0.4860121
2115,Hf0.22Zr0.07Ti0.15Nb0.4W0.16,-1.463553628446119,3.028865,242.24,9.649754916819305,10.422826606419097,5.0239677,0.6718856
2116,Zr0.34Ta0.24Ti0.11Cr0.31,-1.3151701749368734,2.1254768,91.695,10.211235664801894,8.950169863373244,6.636166,0.073881924
2117,Hf0.24Zr0.05Ti0.2V0.16Cr0.13Mo0.22,-1.705731964604887,2.6081128,291.839,11.140228327877953,8.586589062425418,5.173122,0.90304434
2118,Hf0.27Zr0.07Ta0.1Nb0.06V0.19W0.3,-1.6154621218798115,2.7543633,369.36666666666673,13.030969365391083,13.134419785820286,7.194605,0.47118843
2119,Hf0.35Ti0.43Nb0.18Cr0.04,-1.1677636238524594,3.67709,335.815,6.759596564870268,8.415791700122771,3.7068021,0.9294642
2120,Hf0.36Zr0.17V0.25Cr0.03Mo0.05W0.13,-1.5358127608256558,2.9918814,437.81111111111113,10.134476009466782,10.704464850028524,5.932764,0.54208446
2121,Hf0.3Ta0.12Ti0.22Cr0.28W0.08,-1.5072202475926113,2.3780673,315.47,11.693758488880016,10.538649839989455,4.4919252,0.64615846
2122,Hf0.28Zr0.18Ti0.39Nb0.15,-1.3168894345618312,3.910964,276.081,5.7875765178601375,7.9185838282093775,3.1773484,0.8107493
2123,Ta0.1Ti0.09Nb0.04V0.26Mo0.24W0.27,-1.62199571729337,2.2583447,154.93200000000004,15.91201699200676,11.497305665267683,5.2622123,0.6290583000000001
2124,Zr0.13Ti0.15Nb0.2V0.16Mo0.24W0.11,-1.7502054879323885,2.5496757,99.80303030303033,12.0557961003952,8.768191062341009,4.6109214000000005,0.7391044
2125,Zr0.22Ta0.21Ti0.18V0.13Cr0.05W0.22,-1.7176312679353798,2.702855,132.74653465346535,11.762313786895948,10.910807663324938,4.6273610000000005,0.2727302
2126,Hf0.12Zr0.35Nb0.22Cr0.31,-1.3180441933630116,2.0947223,142.731,9.280335715302977,8.00943819212376,4.554519,0.27008057
2127,Zr0.49Ti0.04Nb0.18V0.08Mo0.22,-1.3221265878344437,2.8633878,72.94752475247525,8.726622507946571,7.4865213228678735,6.2409635,0.5239244000000001
2128,Zr0.06Ta0.2Ti0.32Nb0.25W0.17,-1.5031174495210906,2.9832742,95.77100000000002,10.473418846391793,10.437486532326584,3.2251265,0.5195099
2129,Hf0.28Ta0.31Ti0.32Mo0.09,-1.3008311888924666,3.4060893,356.07299999999987,9.022203817000143,11.155929997666814,3.7769806,0.8337931999999999
2130,Zr0.18Ta0.31V0.29Mo0.22,-1.3638221057414794,2.6635032,223.87,11.021781193984523,10.266211287456596,5.2617927,0.42832407
2131,Hf0.09Zr0.36Ta0.25V0.18Cr0.06Mo0.05,-1.558338117910003,2.9504728,246.6919191919192,8.495903250534067,9.79207435873515,6.7619314,0.24214864
2132,Ta0.21Ti0.13Nb0.22Cr0.06Mo0.22W0.16,-1.7211986144064657,2.254843,100.907,14.496311298184636,11.54389408442896,5.392713,0.73998165
2133,Hf0.12Ta0.2Ti0.26Nb0.09Cr0.23W0.1,-1.7115574424937792,2.3621893,186.838,11.823627206477545,10.414459333818506,4.5789065,0.5140047999999999
2134,Zr0.19Ta0.27V0.28W0.26,-1.3757284633906566,2.606493,208.267,12.68796803999486,12.305363326676256,5.356442,0.08755642
2135,Nb0.38V0.1Cr0.49W0.03,-1.0526786212584098,1.1837618,76.69299999999998,12.224175167353016,8.042140670168642,8.16307,0.27139148
2136,Hf0.39Ti0.06Cr0.22Mo0.33,-1.234998740821078,2.139481,367.003,13.819875441725731,10.367205165323202,5.0329275,1.1754866000000002
2137,Zr0.32Nb0.33Cr0.3Mo0.05,-1.2414560916878887,1.8938869,44.94500000000001,9.87115912189659,7.578285683540045,6.055575,0.2860417
2138,Ta0.03Ti0.28V0.22Cr0.16W0.3,-1.449140102823269,2.2163155,110.53535353535356,14.291956887343938,10.097229966585704,6.2454343,0.39194423
2139,Hf0.25Zr0.11Ta0.17Ti0.23Nb0.21V0.03,-1.6615647310279973,3.535597,314.338,7.034786422563085,9.816004499940687,3.5573535000000005,0.68509734
2140,Zr0.19Ti0.48V0.06W0.27,-1.190168772735828,3.0875187,45.29600000000001,10.9030957452589,8.8874867575404,4.145338,0.55633473
2141,Hf0.01Zr0.2V0.3Cr0.23Mo0.26,-1.417395747229357,1.8329453,144.50799999999995,12.6268283451126,7.620218164215636,6.3862267,0.44668242
2142,Hf0.29Zr0.23Ti0.17Cr0.26Mo0.05,-1.4982674616314622,2.5376835,275.971,9.68313435947682,8.539638597991965,2.2436483,0.6304095000000001
2143,Ti0.11Nb0.05V0.21Cr0.44Mo0.05W0.15,-1.5159089355854565,1.3114378,96.88415841584158,14.808868609256011,8.759387575600696,7.562228999999999,0.29835033
2144,Zr0.43Ta0.06Ti0.06Nb0.25Cr0.06W0.13,-1.4811233572318792,2.7561398,62.55353535353535,9.166091994496623,9.123086401635364,5.033127,0.19423163
2145,Hf0.02Ta0.23Ti0.26Mo0.22W0.27,-1.4531331792676043,2.49482,111.15500000000002,15.733538253207964,12.504985710082336,5.350375700000001,0.7913776
2146,Ta0.4Ti0.03Nb0.15Cr0.15Mo0.28,-1.397279414362634,2.0243168,149.13762376237622,14.075044425030134,11.755895475073713,6.7564125,0.6727273
2147,Ta0.29Ti0.27Nb0.11V0.33,-1.3211624661790855,3.257496,230.105,7.890569470125968,8.996516423962555,3.9094412,0.35349333
2148,Zr0.16Ta0.42Ti0.02Nb0.06Cr0.35,-1.2720461193244157,1.834412,144.19405940594064,11.818035454120764,11.018912607368646,6.676145,0.031506956
2149,Zr0.18Ta0.2Ti0.31Nb0.04V0.15Cr0.12,-1.661372678880901,2.973526,135.007,8.268635010868575,8.04175001871686,4.192521,0.388713
2150,Hf0.47Ta0.41Nb0.07W0.05,-1.0563506597800207,3.2992556,558.6769999999998,9.598314959694424,14.468775462218115,6.02,0.6673566999999999
2151,Hf0.38Zr0.1Nb0.09Cr0.43,-1.1775626742841687,1.8715174,357.456,11.183690569215573,9.634298410243732,3.4070983,0.5488166999999999
2152,Hf0.49Zr0.35Ti0.1Cr0.06,-1.1160423409395015,3.648513,455.7190000000001,6.461493111753327,9.647275747513785,0.20277247,0.67020327
2153,Hf0.09Zr0.19Ta0.26Nb0.21Cr0.09W0.16,-1.7201573486600792,2.5097501,193.639,11.597838199531472,12.127908029689928,4.938032,0.2708802999999999
2154,Hf0.1Nb0.44V0.3W0.16,-1.2458948277076405,2.7038236,248.812,10.122545151156256,9.916641447258602,5.686447,0.3323157
2155,Hf0.24Ti0.11Nb0.2W0.44,-1.2684271912020495,2.5957875,252.4636363636364,15.22146435683044,13.772794184335046,6.798432400000001,0.6391909
2156,Hf0.29Zr0.1Ti0.31Cr0.09Mo0.19,-1.4845628308805687,2.9963312,282.4510204081633,9.9781351702029,8.645662676773455,4.1232370000000005,1.037662
2157,Hf0.71Cr0.13Mo0.15,-0.7929648247935452,2.9647672,652.7646464646465,10.501028897366863,11.974909967137645,4.4857984,1.1129291
2158,Ti0.18Nb0.49Cr0.27W0.07,-1.1978733610974148,1.9989145,48.57326732673268,10.742746760559076,8.195227249386908,5.305056,0.4982170999999999
2159,Nb0.12V0.21Cr0.52Mo0.14,-1.1974652144232532,0.9770491,102.65050505050505,14.149458857466508,7.681068555391557,7.2468143,0.33708483
